Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
human_GO_bp_2025.gmt,Membraneless Organelle Assembly (GO:0140694),6/76,0.4260571011516888,0.7199817787864567,1.2483111080508313,1.0650364447469676,EIF1AX;HAUS4;EIF5B;EIF4ENIF1;CSDE1;DDX6
human_GO_bp_2025.gmt,Memory (GO:0007613),1/22,0.7922417435473148,0.8817682097403391,0.9418232359584027,0.21933999092617165,EIF4EBP2
human_GO_bp_2025.gmt,Metal Ion Transport (GO:0030001),1/56,0.9818717609540771,0.9914830764914946,0.3628890363148634,0.00663889844708671,CCL3
human_GO_bp_2025.gmt,Metaphase Chromosome Alignment (GO:0051310),3/33,0.3990055260534435,0.7199817787864567,1.5535466413648902,1.4273676024640933,NDC80;CCNB1;PDCD6IP
human_GO_bp_2025.gmt,Microglial Cell Activation (GO:0001774),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,IFNG
human_GO_bp_2025.gmt,Microtubule Bundle Formation (GO:0001578),1/20,0.7602861881495797,0.8628609894459619,1.0387488711928412,0.2846798825555806,CFAP206
human_GO_bp_2025.gmt,Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850),3/29,0.32205325832356896,0.7014344967109387,1.7891767275374628,2.027205844712142,NDC80;SBDS;CCNB1
human_GO_bp_2025.gmt,Microtubule Nucleation (GO:0007020),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,TPX2
human_GO_bp_2025.gmt,Microtubule Polymerization (GO:0046785),1/18,0.7234275816420505,0.8445015247280636,1.1578289373380088,0.3748527135588553,TPX2
human_GO_bp_2025.gmt,Microtubule-Based Transport (GO:0099111),2/9,0.12341571831772508,0.6579351544822044,4.519429590017825,9.455536119984815,KIFBP;GJA1
human_GO_bp_2025.gmt,Midbody Abscission (GO:0061952),2/14,0.2501660016445124,0.6725999495517755,2.70951871657754,3.754391976944623,IST1;PDCD6IP
human_GO_bp_2025.gmt,Mitochondrial DNA Metabolic Process (GO:0032042),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,RRM1
human_GO_bp_2025.gmt,Mitochondrial DNA Replication (GO:0006264),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,RRM1
human_GO_bp_2025.gmt,Mitochondrial Fragmentation Involved in Apoptotic Process (GO:0043653),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,BNIP3
human_GO_bp_2025.gmt,Mitochondrial Membrane Organization (GO:0007006),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,BNIP3
human_GO_bp_2025.gmt,Mitochondrial Outer Membrane Permeabilization (GO:0097345),3/4,0.0012299936762139273,0.12053938026896488,31.73383351196856,212.6403659320245,RHOT1;VDAC2;BNIP3
human_GO_bp_2025.gmt,Mitochondrial Protein Catabolic Process (GO:0035694),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,BNIP3
human_GO_bp_2025.gmt,Mitochondrial Proton-Transporting ATP Synthase Complex Assembly (GO:0033615),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,TMEM242
human_GO_bp_2025.gmt,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),2/43,0.8062675157379131,0.8891519390841401,0.8123832227304941,0.17493834822596876,NDUFAF5;TMEM242
human_GO_bp_2025.gmt,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,NDUFAF5
human_GO_bp_2025.gmt,Mitochondrial Translation (GO:0032543),1/55,0.9805200687263287,0.9914830764914946,0.3696062976706843,0.0072709563336878355,GFM1
human_GO_bp_2025.gmt,Mitochondrial Transport (GO:0006839),1/25,0.8323820311775121,0.9038608205584064,0.8261058959336136,0.15156050329317153,BNIP3
human_GO_bp_2025.gmt,Mitochondrion Organization (GO:0007005),3/54,0.7287682779955388,0.8492186830387967,0.9170022580880134,0.2901390195845516,RHOT1;CHCHD2;BNIP3
human_GO_bp_2025.gmt,Mitochondrion Transport Along Microtubule (GO:0047497),3/8,0.013974969833861558,0.351165908645752,8.64922537269804,36.936408134068955,KIFBP;RHOT1;HSBP1
human_GO_bp_2025.gmt,Mitophagy (GO:0000423),1/28,0.8647802473036128,0.9216929064510891,0.7356359755505967,0.10687308689433113,BNIP3
human_GO_bp_2025.gmt,Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),2/18,0.35446039520434314,0.7103705261763932,2.0513693080538,2.1275954414920366,CHFR;SERPINA2
human_GO_bp_2025.gmt,Mitotic Cell Cycle Phase Transition (GO:0044772),3/55,0.7402391517369733,0.8535646780093632,0.8993926402286531,0.27052108740789277,KHDRBS1;CUL2;CCNB1
human_GO_bp_2025.gmt,Mitotic Cytokinesis (GO:0000281),4/37,0.248473806795283,0.6725999495517755,1.8215848790419547,2.53640729039645,PDCD6IP;ECT2;EXOC5;USP8
human_GO_bp_2025.gmt,Mitotic Cytokinetic Process (GO:1902410),2/15,0.2764372417768016,0.6915159365043801,2.508417508417508,3.225251635727764,IST1;PDCD6IP
human_GO_bp_2025.gmt,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),1/33,0.9054900119476181,0.9465388924892435,0.6219686396847549,0.06174844457388425,SDE2
human_GO_bp_2025.gmt,Mitotic DNA Replication (GO:1902969),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,MCM6
human_GO_bp_2025.gmt,Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,SDE2
human_GO_bp_2025.gmt,Mitotic G1/S Transition Checkpoint Signaling (GO:0044819),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,SDE2
human_GO_bp_2025.gmt,Mitotic G2/M Transition Checkpoint (GO:0044818),2/27,0.563653015860974,0.772372521243009,1.3254692251232043,0.7599132933871644,CHFR;SERPINA2
human_GO_bp_2025.gmt,Mitotic Metaphase Chromosome Alignment (GO:0007080),3/34,0.4179295328734895,0.7199817787864567,1.5039895200666904,1.312144290097482,NDC80;CCNB1;PDCD6IP
human_GO_bp_2025.gmt,Mitotic Nuclear Division (GO:0140014),2/28,0.5837251994389475,0.7772427927312073,1.2752497225305217,0.6864987505186478,CENPI;NDC80
human_GO_bp_2025.gmt,Mitotic Recombination (GO:0006312),3/9,0.019906034270097465,0.42874535350979154,7.317421056970896,28.660379871657998,TEP1;RAD51;RAD54B
human_GO_bp_2025.gmt,Mitotic Sister Chromatid Segregation (GO:0000070),5/68,0.5068464399377854,0.737352910867403,1.1714823322004018,0.7960775399561069,NDC80;CENPI;PDCD6IP;TPX2;CCNB1
human_GO_bp_2025.gmt,Mitotic Spindle Assembly (GO:0090307),1/25,0.8323820311775121,0.9038608205584064,0.8261058959336136,0.15156050329317153,TPX2
human_GO_bp_2025.gmt,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,NDC80
human_GO_bp_2025.gmt,Mitotic Spindle Checkpoint Signaling (GO:0071174),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,NDC80
human_GO_bp_2025.gmt,Mitotic Spindle Organization (GO:0007052),4/48,0.42303609881946036,0.7199817787864567,1.3689158691270713,1.177675260736981,NDC80;SBDS;TPX2;CCNB1
human_GO_bp_2025.gmt,Modification-Dependent Protein Catabolic Process (GO:0019941),4/100,0.9209594352458701,0.9545639836498707,0.6260525480985959,0.05154872102764068,UBE2D2;CHFR;UBQLN1;UBE3A
human_GO_bp_2025.gmt,Modulation by Host of Viral Genome Replication (GO:0044827),1/11,0.543894738997155,0.7549813657467591,1.9318493672815977,1.1764953863382994,EEF1A1
human_GO_bp_2025.gmt,Modulation by Symbiont of Entry Into Host (GO:0052372),2/5,0.04112405183442642,0.5716534864927361,9.690603514132926,30.924286911029,TRIM38;TRIM5
human_GO_bp_2025.gmt,Modulation of Chemical Synaptic Transmission (GO:0050804),2/55,0.9006464671996474,0.9429845489910837,0.6289669648658104,0.06581666091639628,EIF4EBP2;PLCL1
human_GO_bp_2025.gmt,Monoatomic Anion Transport (GO:0006820),1/15,0.6572739920461566,0.8066731524173242,1.3980421742170537,0.5866944272638178,VDAC2
human_GO_bp_2025.gmt,Monoatomic Cation Homeostasis (GO:0055080),2/28,0.5837251994389475,0.7772427927312073,1.2752497225305217,0.6864987505186478,XIAP;MINPP1
human_GO_bp_2025.gmt,Monoatomic Cation Transmembrane Transport (GO:0098655),1/89,0.9983211604151777,0.9999006927211501,0.2263806233380967,0.00038037613637016525,TRPV2
human_GO_bp_2025.gmt,Monoatomic Ion Transport (GO:0006811),1/22,0.7922417435473148,0.8817682097403391,0.9418232359584027,0.21933999092617165,VDAC2
human_GO_bp_2025.gmt,Monocarboxylic Acid Biosynthetic Process (GO:0072330),1/15,0.6572739920461566,0.8066731524173242,1.3980421742170537,0.5866944272638178,SBDS
human_GO_bp_2025.gmt,Monocarboxylic Acid Metabolic Process (GO:0032787),7/40,0.017937868139818486,0.41345571935204245,3.055667607906414,12.286354401434105,CYP3A4;NAAA;ADH7;PCDHB11;CYP2J2;PCDHB16;UGT1A1
human_GO_bp_2025.gmt,Monocarboxylic Acid Transport (GO:0015718),3/23,0.20802661807548062,0.6725999495517755,2.315034114971375,3.6348101447776218,CEACAM1;SLC22A13;ABCG2
human_GO_bp_2025.gmt,Monocyte Chemotaxis (GO:0002548),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,CCL3
human_GO_bp_2025.gmt,Monocyte Differentiation (GO:0030224),2/5,0.04112405183442642,0.5716534864927361,9.690603514132926,30.924286911029,THOC5;MYH9
human_GO_bp_2025.gmt,Mononuclear Cell Differentiation (GO:1903131),3/14,0.0668107491816706,0.6109842574255044,4.132671606319027,11.182560126664928,THOC5;IFNG;MYH9
human_GO_bp_2025.gmt,Monoterpenoid Metabolic Process (GO:0016098),1/1,0.06882888171411798,0.6109842574255044,40.63287086446105,108.73891905550649,CYP3A4
human_GO_bp_2025.gmt,Motor Neuron Axon Guidance (GO:0008045),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,RNASE1
human_GO_bp_2025.gmt,Multicellular Organismal-Level Water Homeostasis (GO:0050891),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,GNAS
human_GO_bp_2025.gmt,Multivesicular Body Assembly (GO:0036258),3/20,0.15507697018644415,0.6588977933440335,2.7131832797427653,5.056922440478083,VPS37A;IST1;PDCD6IP
human_GO_bp_2025.gmt,Multivesicular Body Organization (GO:0036257),3/20,0.15507697018644415,0.6588977933440335,2.7131832797427653,5.056922440478083,VPS37A;IST1;PDCD6IP
human_GO_bp_2025.gmt,Myeloid Cell Activation Involved in Immune Response (GO:0002275),2/5,0.04112405183442642,0.5716534864927361,9.690603514132926,30.924286911029,IFNG;PLCG2
human_GO_bp_2025.gmt,Myeloid Cell Differentiation (GO:0030099),1/18,0.7234275816420505,0.8445015247280636,1.1578289373380088,0.3748527135588553,PTPN2
human_GO_bp_2025.gmt,Myeloid Leukocyte Differentiation (GO:0002573),4/24,0.07872940603781137,0.6275393707172644,2.982866574100757,7.581666949286709,THOC5;IFNG;MYH9;LGALS9
human_GO_bp_2025.gmt,Myeloid Leukocyte Mediated Immunity (GO:0002444),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,SERPINB9
human_GO_bp_2025.gmt,Myofibril Assembly (GO:0030239),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,KRT19
human_GO_bp_2025.gmt,N-acylphosphatidylethanolamine Metabolic Process (GO:0070292),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,NAAA
human_GO_bp_2025.gmt,N-terminal Protein Amino Acid Acetylation (GO:0006474),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,NAA16
human_GO_bp_2025.gmt,N-terminal Protein Amino Acid Modification (GO:0031365),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,NAA16
human_GO_bp_2025.gmt,NAD Biosynthesis via Nicotinamide Riboside Salvage Pathway (GO:0034356),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,SLC22A13
human_GO_bp_2025.gmt,NAD Biosynthetic Process via the Salvage Pathway (GO:0034355),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,SLC22A13
human_GO_bp_2025.gmt,NADH Dehydrogenase Complex Assembly (GO:0010257),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,NDUFAF5
human_GO_bp_2025.gmt,NADH Metabolic Process (GO:0006734),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,PCDHB16
human_GO_bp_2025.gmt,NADP Metabolic Process (GO:0006739),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,PCDHB16
human_GO_bp_2025.gmt,NK T Cell Activation (GO:0051132),1/1,0.06882888171411798,0.6109842574255044,40.63287086446105,108.73891905550649,NCR3LG1
human_GO_bp_2025.gmt,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),2/8,0.10041356630714114,0.6579351544822044,5.215549156725627,11.987720466033037,GZMB;GRB2
human_GO_bp_2025.gmt,Natural Killer Cell Mediated Immunity (GO:0002228),2/8,0.10041356630714114,0.6579351544822044,5.215549156725627,11.987720466033037,GZMB;GRB2
human_GO_bp_2025.gmt,Negative Regulation by Host of Viral Transcription (GO:0043922),2/8,0.10041356630714114,0.6579351544822044,5.215549156725627,11.987720466033037,CCL3;CCL4
human_GO_bp_2025.gmt,Negative Regulation of ATP Metabolic Process (GO:1903579),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,NUPR1
human_GO_bp_2025.gmt,Negative Regulation of ATP-dependent Activity (GO:0032780),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,UBLCP1
human_GO_bp_2025.gmt,Negative Regulation of Actin Filament Bundle Assembly (GO:0032232),1/19,0.7425141714316145,0.8535646780093632,1.0950705240993395,0.32601708397466006,F11R
human_GO_bp_2025.gmt,Negative Regulation of Activated T Cell Proliferation (GO:0046007),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,LGALS9
human_GO_bp_2025.gmt,Negative Regulation of Alpha-Beta T Cell Proliferation (GO:0046642),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,LGALS9
human_GO_bp_2025.gmt,Negative Regulation of Amyloid-Beta Clearance (GO:1900222),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,IFNG
human_GO_bp_2025.gmt,Negative Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),3/9,0.019906034270097465,0.42874535350979154,7.317421056970896,28.660379871657998,CEACAM1;GBP1;PTPN2
human_GO_bp_2025.gmt,Negative Regulation of Apoptotic Process (GO:0043066),14/178,0.3410929870047439,0.7014344967109387,1.1962104504552598,1.286644139592048,ARF4;NAA16;SERPINB9;PRKCI;MAGEA4;ASNS;BIRC2;NUPR1;BNIP3;PRDM9;PTMS;XIAP;CASP2;SOD2
human_GO_bp_2025.gmt,Negative Regulation of Autophagosome Assembly (GO:1902902),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,NUPR1
human_GO_bp_2025.gmt,Negative Regulation of Autophagy (GO:0010507),1/26,0.8439614725352593,0.9128943080403468,0.7935840291292611,0.1346302878550709,NUPR1
human_GO_bp_2025.gmt,Negative Regulation of Binding (GO:0051100),2/26,0.5428959972338279,0.7549813657467591,1.3797882789479428,0.8428264380643381,IFIT1;DDX11
human_GO_bp_2025.gmt,Negative Regulation of Biomineral Tissue Development (GO:0070168),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,CCL3
human_GO_bp_2025.gmt,Negative Regulation of Biosynthetic Process (GO:0009890),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,CEACAM1
human_GO_bp_2025.gmt,Negative Regulation of Bone Mineralization (GO:0030502),2/4,0.025841529132557717,0.44429295701590465,13.56898395721925,49.60511738419774,RFLNB;CCL3
human_GO_bp_2025.gmt,"Negative Regulation of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)",1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,LGALS9
human_GO_bp_2025.gmt,"Negative Regulation of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)",1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,LGALS9
human_GO_bp_2025.gmt,Negative Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901020),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,UBQLN1
human_GO_bp_2025.gmt,Negative Regulation of Carbohydrate Metabolic Process (GO:0045912),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,NUPR1
human_GO_bp_2025.gmt,Negative Regulation of Cardiac Muscle Cell Apoptotic Process (GO:0010667),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,NUPR1
human_GO_bp_2025.gmt,Negative Regulation of Catabolic Process (GO:0009895),4/52,0.48516324878056694,0.737352910867403,1.2552183108729114,0.9078615584888429,RPS7;NUPR1;SNX3;CST3
human_GO_bp_2025.gmt,Negative Regulation of Catalytic Activity (GO:0043086),2/8,0.10041356630714114,0.6579351544822044,5.215549156725627,11.987720466033037,IFIT1;SERPINB3
human_GO_bp_2025.gmt,Negative Regulation of Cation Channel Activity (GO:2001258),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,UBQLN1
human_GO_bp_2025.gmt,Negative Regulation of Cell Cycle (GO:0045786),2/25,0.5214627645355767,0.748767046512623,1.4387302309705314,0.9367822984975749,IPO5;NUPR1
human_GO_bp_2025.gmt,Negative Regulation of Cell Cycle G1/S Phase Transition (GO:1902807),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,CRLF3
human_GO_bp_2025.gmt,Negative Regulation of Cell Cycle Phase Transition (GO:1901988),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,ZFP36L2
human_GO_bp_2025.gmt,Negative Regulation of Cell Development (GO:0010721),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,RFLNB
human_GO_bp_2025.gmt,Negative Regulation of Cell Differentiation (GO:0045596),3/67,0.8496111554427705,0.9179922076448899,0.7306679295761775,0.11908170062000274,BMP8B;ZFP36L2;IFNG
human_GO_bp_2025.gmt,Negative Regulation of Cell Growth (GO:0030308),3/40,0.5263050047820993,0.7540627261497913,1.2621507681314754,0.8101422383484979,WFDC1;GJA1;CRLF3
human_GO_bp_2025.gmt,Negative Regulation of Cell Migration (GO:0030336),2/72,0.9634434354647492,0.9819808286588186,0.476011681268252,0.017727389125400467,RNASE1;GJA1
human_GO_bp_2025.gmt,Negative Regulation of Cell Population Proliferation (GO:0008285),7/120,0.7287571084946818,0.8492186830387967,0.8904631503750446,0.28175570805582456,GML;IFNG;NUPR1;CD33;PTPN2;CCL3L1;SOD2
human_GO_bp_2025.gmt,Negative Regulation of Cell Projection Organization (GO:0031345),1/22,0.7922417435473148,0.8817682097403391,0.9418232359584027,0.21933999092617165,YWHAH
human_GO_bp_2025.gmt,Negative Regulation of Cell-Substrate Adhesion (GO:0010812),1/19,0.7425141714316145,0.8535646780093632,1.0950705240993395,0.32601708397466006,GBP1
human_GO_bp_2025.gmt,Negative Regulation of Cellular Process (GO:0048523),13/166,0.3553126009231578,0.7113510702853824,1.1930279602270497,1.2344944040685064,GJA1;CRLF3;GML;NUPR1;CD33;BNIP3;WFDC1;PTPN2;BMP8B;MYH9;IPO5;CCL3L1;SOD2
human_GO_bp_2025.gmt,Negative Regulation of Cellular Response to Insulin Stimulus (GO:1900077),1/13,0.604619241524603,0.781697700124157,1.6222411953041622,0.8162409942227296,PTPN2
human_GO_bp_2025.gmt,Negative Regulation of Chemokine Production (GO:0032682),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,LGALS9
human_GO_bp_2025.gmt,Negative Regulation of Chemotaxis (GO:0050922),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,PTPN2
human_GO_bp_2025.gmt,Negative Regulation of Cholesterol Storage (GO:0010887),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CES1
human_GO_bp_2025.gmt,Negative Regulation of Chondrocyte Differentiation (GO:0032331),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,RFLNB
human_GO_bp_2025.gmt,Negative Regulation of Cilium Assembly (GO:1902018),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,WDR44
human_GO_bp_2025.gmt,Negative Regulation of Cold-Induced Thermogenesis (GO:0120163),2/16,0.3026516261165659,0.6915159365043801,2.3350543979347225,2.790793698448824,ALDH1A1;PLCL1
human_GO_bp_2025.gmt,Negative Regulation of Cytokine Production (GO:0001818),9/56,0.013374166639591546,0.351165908645752,2.7355048859934854,11.802145153513267,CEACAM1;LILRA5;ATG12;SFTPD;RNASE1;IFNG;CD33;LGALS9;GBP1
human_GO_bp_2025.gmt,Negative Regulation of Cytokine-Mediated Signaling Pathway (GO:0001960),3/26,0.2642639721565657,0.6915159365043801,2.018540056099063,2.686286794104119,PTPN2;XIAP;SAMHD1
